Gm,Date,Tm,H_A,Opp,Result,R,RA,Inn,Record,Rank,GB,Win,Loss,Save,Time,D.N,Attendance,cLI,Streak,Orig_Scheduled,Year
27,"Friday, May 6",BOS,H,CHW,L,2,4,,10-17,5,9.0,Velasquez,Eovaldi,Hendriks,3:29,N,30944,0.65,-3,,2022
28,"Saturday, May 7",BOS,H,CHW,L,1,3,10,10-18,5,9.5,Lopez,Barnes,Hendriks,3:42,D,33026,0.55,-4,,2022
29,"Sunday, May 8",BOS,H,CHW,L,2,3,,10-19,5,10.0,Keuchel,Houck,Sousa,3:21,D,28602,0.51,-5,,2022
30,"Tuesday, May 10",BOS,A,ATL,W,9,4,,11-19,5,10.5,Danish,Wright,Schreiber,3:47,N,38378,0.43,1,,2022
31,"Wednesday, May 11",BOS,A,ATL,L-wo,3,5,,11-20,5,11.5,Jansen,Brasier,,3:11,N,37200,0.48,-1,,2022
32,"Friday, May 13",BOS,A,TEX,W,7,1,,12-20,5,12.0,Pivetta,Dunning,,2:46,N,28324,0.45,1,,2022
33,"Saturday, May 14",BOS,A,TEX,W,11,3,,13-20,5,11.0,Hill,Otto,,3:23,N,34462,0.49,2,,2022
34,"Sunday, May 15",BOS,A,TEX,L,1,7,,13-21,5,12.0,Perez,Brasier,,2:57,D,27607,0.55,-1,,2022
35,"Monday, May 16",BOS,H,HOU,W,6,3,,14-21,4,12.0,Strahm,Neris,Robles,3:07,N,29706,0.5,1,,2022
36,"Tuesday, May 17",BOS,H,HOU,L,4,13,,14-22,4,13.0,Urquidy,Eovaldi,,3:12,N,27328,0.55,-1,,2022
37,"Wednesday, May 18",BOS,H,HOU,W,5,1,,15-22,4,13.0,Pivetta,Garcia,,2:38,N,31717,0.52,1,,2022
38,"Thursday, May 19",BOS,H,SEA,W,12,6,,16-22,4,12.0,Houck,Kirby,,3:38,N,29783,0.51,2,,2022
39,"Friday, May 20",BOS,H,SEA,W,7,3,,17-22,4,11.5,Davis,Ray,,2:54,N,30842,0.54,3,,2022
40,"Saturday, May 21",BOS,H,SEA,W,6,5,,18-22,4,11.5,Schreiber,Steckenrider,Barnes,2:59,D,34832,0.62,4,,2022
41,"Sunday, May 22",BOS,H,SEA,W-wo,8,4,10,19-22,4,10.0,Diekman,Munoz,,3:18,D,33896,0.64,5,,2022
42,"Tuesday, May 24",BOS,A,CHW,W,16,3,,20-22,4,9.5,Pivetta,Cease,,3:41,N,21835,0.77,6,,2022
43,"Wednesday, May 25",BOS,A,CHW,L,1,3,,20-23,4,10.5,Giolito,Hill,Hendriks,2:58,N,21075,0.77,-1,,2022
44,"Thursday, May 26",BOS,A,CHW,W,16,7,,21-23,4,10.5,Schreiber,Keuchel,,4:02,N,24896,0.74,1,,2022
45,"Friday, May 27",BOS,H,BAL,L,8,12,,21-24,4,11.5,Pérez,Strahm,,3:38,N,29251,0.77,-1,,2022
46,"Saturday, May 28 (1)",BOS,H,BAL,W,5,3,,22-24,4,11.0,Eovaldi,Akin,,2:58,D,26912,0.71,1,,2022
47,"Saturday, May 28 (2)",BOS,H,BAL,L,2,4,,22-25,4,11.0,Krehbiel,Winckowski,Lopez,3:09,N,28491,0.75,-1,,2022
48,"Sunday, May 29",BOS,H,BAL,W,12,2,,23-25,4,10.0,Pivetta,Zimmermann,,3:27,D,35715,0.7,1,,2022
49,"Monday, May 30",BOS,H,BAL,L,0,10,,23-26,4,10.5,Wells,Hill,,3:05,N,24809,0.74,-1,,2022
50,"Tuesday, May 31",BOS,H,CIN,L,1,2,,23-27,4,11.5,Castillo,Wacha,Santillan,3:04,N,28577,0.64,-2,,2022
51,"Wednesday, Jun 1",BOS,H,CIN,W,7,1,,24-27,4,11.0,Whitlock,Greene,,2:40,N,30219,0.6,1,,2022
52,"Friday, Jun 3",BOS,A,OAK,W,7,2,,25-27,4,12.0,Eovaldi,Kaprielian,,3:15,N,17852,0.64,2,,2022
53,"Saturday, Jun 4",BOS,A,OAK,W,8,0,,26-27,4,12.0,Pivetta,Blackburn,,3:07,D,14796,0.68,3,,2022
54,"Sunday, Jun 5",BOS,A,OAK,W,5,2,,27-27,4,12.0,Hill,Montas,,3:01,D,12084,0.73,4,,2022
55,"Monday, Jun 6",BOS,A,LAA,W,1,0,,28-27,4,11.5,Wacha,Syndergaard,,2:32,N,29395,0.82,5,,2022
56,"Tuesday, Jun 7",BOS,A,LAA,W,6,5,10,29-27,4,11.5,Houck,Barria,Strahm,3:56,N,27627,0.84,6,,2022
57,"Wednesday, Jun 8",BOS,A,LAA,W,1,0,,30-27,4,10.5,Eovaldi,Herget,Strahm,3:09,N,26587,0.88,7,,2022
58,"Thursday, Jun 9",BOS,A,LAA,L,2,5,,30-28,4,11.5,Ohtani,Pivetta,Iglesias,3:09,N,28595,0.92,-1,,2022
59,"Friday, Jun 10",BOS,A,SEA,W,4,3,,31-28,4,11.5,Diekman,Munoz,Houck,3:48,N,27314,0.89,1,,2022
60,"Saturday, Jun 11",BOS,A,SEA,L-wo,6,7,,31-29,4,12.5,Sewald,Robles,,3:37,N,37691,0.94,-1,,2022
61,"Sunday, Jun 12",BOS,A,SEA,W,2,0,,32-29,4,12.5,Danish,Sewald,Houck,2:52,D,42900,0.89,1,,2022
62,"Tuesday, Jun 14",BOS,H,OAK,W,6,1,,33-29,4,12.5,Pivetta,Koenig,,2:43,N,32617,0.8,2,,2022
63,"Wednesday, Jun 15",BOS,H,OAK,W,10,1,,34-29,4,12.5,Winckowski,Kaprielian,,3:08,N,31877,0.85,3,,2022
64,"Thursday, Jun 16",BOS,H,OAK,L,3,4,,34-30,4,13.5,Blackburn,Hill,Jimenez,3:15,D,30779,0.86,-1,,2022
65,"Friday, Jun 17",BOS,H,STL,W,6,5,,35-30,4,13.5,Wacha,Wainwright,Houck,3:05,N,35251,0.81,1,,2022
66,"Saturday, Jun 18",BOS,H,STL,L,2,11,,35-31,4,14.5,Hudson,Crawford,,3:28,N,36141,0.86,-1,,2022
67,"Sunday, Jun 19",BOS,H,STL,W,6,4,,36-31,4,13.5,Pivetta,Pallante,Houck,3:13,D,35989,0.83,1,,2022
68,"Monday, Jun 20",BOS,H,DET,W,5,2,,37-31,3,13.5,Winckowski,Faedo,Houck,2:55,N,34811,0.85,2,,2022
69,"Tuesday, Jun 21",BOS,H,DET,W,5,4,,38-31,3,12.5,Hill,Brieske,Schreiber,2:53,N,29168,0.86,3,,2022
70,"Wednesday, Jun 22",BOS,H,DET,W,6,2,,39-31,3,12.5,Wacha,Skubal,,3:03,N,35180,0.91,4,,2022
71,"Friday, Jun 24",BOS,A,CLE,W,6,3,,40-31,3,12.0,Pivetta,Shaw,,3:19,N,29106,0.94,5,,2022
72,"Saturday, Jun 25",BOS,A,CLE,W,4,2,,41-31,2,11.0,Winckowski,Bieber,Houck,2:55,N,27239,0.94,6,,2022
73,"Sunday, Jun 26",BOS,A,CLE,W,8,3,,42-31,2,11.0,Hill,Civale,,3:22,D,20663,0.97,7,,2022
74,"Monday, Jun 27",BOS,A,TOR,L,2,7,,42-32,2,12.0,Gausman,Seabold,,2:59,N,25498,1,-1,,2022
75,"Tuesday, Jun 28",BOS,A,TOR,L-wo,5,6,,42-33,3,13.0,Romano,Danish,,3:21,N,27140,0.99,-2,,2022
76,"Wednesday, Jun 29",BOS,A,TOR,W,6,5,10,43-33,2,13.0,Strahm,Phelps,,3:54,N,27601,0.96,1,,2022
77,"Friday, Jul 1",BOS,A,CHC,L,5,6,,43-34,3,13.0,Hughes,Robles,Robertson,3:31,D,34931,0.84,-1,,2022
78,"Saturday, Jul 2",BOS,A,CHC,L,1,3,,43-35,3,14.5,Leiter,Winckowski,Robertson,2:48,N,40298,0.85,-2,,2022
79,"Sunday, Jul 3",BOS,A,CHC,W,4,2,11,44-35,2,13.5,Diekman,Wick,,4:25,D,40185,0.83,1,,2022
80,"Monday, Jul 4",BOS,H,TBR,W,4,0,,45-35,2,13.0,Crawford,Fleming,Schreiber,2:57,D,36473,0.98,2,,2022
81,"Tuesday, Jul 5",BOS,H,TBR,L,4,8,,45-36,2,13.0,Thompson,Pivetta,,3:39,N,31113,0.94,-1,,2022
82,"Wednesday, Jul 6",BOS,H,TBR,L,1,7,,45-37,2,14.0,Kluber,Bello,,3:05,N,33735,1.01,-2,,2022
83,"Thursday, Jul 7",BOS,H,NYY,L,5,6,,45-38,3,15.0,Cole,Winckowski,Holmes,2:56,N,36876,0.89,-3,,2022
84,"Friday, Jul 8",BOS,H,NYY,L,5,12,,45-39,3,16.0,Castro,Seabold,Luetge,3:51,N,36841,0.89,-4,,2022
85,"Saturday, Jul 9",BOS,H,NYY,W-wo,6,5,10,46-39,2,15.0,Diekman,Peralta,,3:38,N,36945,0.9,1,,2022
86,"Sunday, Jul 10",BOS,H,NYY,W,11,6,,47-39,2,14.0,Sawamura,Chapman,,3:32,N,37291,0.9,2,,2022
87,"Monday, Jul 11",BOS,A,TBR,L,5,10,,47-40,2,14.5,Bard,Diekman,,3:31,N,10629,0.97,-1,,2022
88,"Tuesday, Jul 12",BOS,A,TBR,L,2,3,,47-41,3,14.5,Kluber,Strahm,Raley,2:49,N,10653,1.02,-2,,2022
89,"Wednesday, Jul 13",BOS,A,TBR,L,1,4,,47-42,3,15.5,McClanahan,Winckowski,Poche,2:30,N,10458,1.05,-3,,2022
90,"Thursday, Jul 14",BOS,A,TBR,L,4,5,,47-43,3,15.5,Romero,Schreiber,Beeks,2:45,N,11998,1.03,-4,,2022
91,"Friday, Jul 15",BOS,A,NYY,W,5,4,11,48-43,3,14.5,Houck,King,Brasier,4:00,N,47573,0.91,1,,2022
92,"Saturday, Jul 16",BOS,A,NYY,L,1,14,,48-44,4,15.5,Taillon,Pivetta,Weber,3:09,N,47997,0.93,-1,,2022
93,"Sunday, Jul 17",BOS,A,NYY,L,2,13,,48-45,4,16.5,Cole,Sale,,3:32,D,47958,0.88,-2,,2022
94,"Friday, Jul 22",BOS,H,TOR,L,5,28,,48-46,4,16.5,Gausman,Eovaldi,,3:49,N,36796,0.95,-3,,2022
95,"Saturday, Jul 23",BOS,H,TOR,L,1,4,,48-47,4,16.5,Manoah,Crawford,Romano,3:09,D,35821,0.89,-4,,2022
96,"Sunday, Jul 24",BOS,H,TOR,L,4,8,,48-48,4,17.5,Mayza,Bello,,3:33,D,34404,0.88,-5,,2022
97,"Monday, Jul 25",BOS,H,CLE,W,3,1,,49-48,4,17.0,Schreiber,Plesac,Whitlock,3:03,N,32529,0.78,1,,2022
98,"Tuesday, Jul 26",BOS,H,CLE,L,3,8,,49-49,5,17.0,McCarty,Winckowski,,3:20,N,32483,0.83,-1,,2022
99,"Wednesday, Jul 27",BOS,H,CLE,L,6,7,,49-50,5,17.0,De Los Santos,Houck,Clase,3:02,N,32919,0.76,-2,,2022
100,"Thursday, Jul 28",BOS,H,CLE,W,4,2,,50-50,5,17.0,Diekman,McKenzie,Whitlock,2:33,N,32122,0.63,1,,2022
101,"Friday, Jul 29",BOS,H,MIL,L,1,4,,50-51,5,18.0,Woodruff,Bello,Hader,3:27,N,34193,0.69,-1,,2022
102,"Saturday, Jul 30",BOS,H,MIL,L,4,9,,50-52,5,19.0,Lauer,Pivetta,,3:49,D,35867,0.65,-2,,2022
103,"Sunday, Jul 31",BOS,H,MIL,W,7,2,,51-52,5,18.0,Winckowski,Ashby,,2:58,D,35231,0.57,1,,2022
104,"Monday, Aug 1",BOS,A,HOU,W,3,2,,52-52,5,18.0,Eovaldi,Garcia,Houck,3:02,N,35185,0.64,2,,2022
105,"Tuesday, Aug 2",BOS,A,HOU,W,2,1,,53-52,5,17.0,Crawford,Javier,Houck,2:59,N,31229,0.69,3,,2022
106,"Wednesday, Aug 3",BOS,A,HOU,L,1,6,,53-53,5,17.0,Urquidy,Hill,,2:42,D,32295,0.75,-1,,2022
107,"Thursday, Aug 4",BOS,A,KCR,L,3,7,,53-54,5,17.5,Clarke,Hernandez,,3:04,N,18970,0.66,-2,,2022
108,"Friday, Aug 5",BOS,A,KCR,W,7,4,,54-54,5,16.5,Winckowski,Greinke,,3:44,N,21246,0.59,1,,2022
109,"Saturday, Aug 6",BOS,A,KCR,L-wo,4,5,,54-55,5,16.5,Coleman,Whitlock,,2:44,N,19136,0.68,-1,,2022
110,"Sunday, Aug 7",BOS,A,KCR,L,5,13,,54-56,5,16.5,Keller,Crawford,,3:00,D,14949,0.64,-2,,2022
111,"Tuesday, Aug 9",BOS,H,ATL,L,7,9,11,54-57,5,17.0,Lee,Ort,Matzek,4:13,N,34972,0.53,-3,,2022
112,"Wednesday, Aug 10",BOS,H,ATL,L,4,8,,54-58,5,17.0,Wright,Pivetta,,3:06,N,35406,0.45,-4,,2022
113,"Thursday, Aug 11",BOS,H,BAL,W,4,3,,55-58,5,16.5,Davis,Kremer,Schreiber,2:46,N,33927,0.45,1,,2022
114,"Friday, Aug 12",BOS,H,NYY,W-wo,3,2,10,56-58,5,15.5,Whitlock,Trivino,,3:24,N,36434,0.49,2,,2022
115,"Saturday, Aug 13",BOS,H,NYY,L,2,3,,56-59,5,16.5,Chapman,Schreiber,Effross,3:14,N,36672,0.53,-1,,2022
116,"Sunday, Aug 14",BOS,H,NYY,W,3,0,,57-59,5,15.5,Wacha,Taillon,Whitlock,2:15,N,36581,0.43,1,,2022
117,"Tuesday, Aug 16",BOS,A,PIT,W,5,3,,58-59,5,14.0,Pivetta,Keller,Barnes,2:37,N,19387,0.5,2,,2022
118,"Wednesday, Aug 17",BOS,A,PIT,W,8,3,,59-59,5,14.0,Hill,Contreras,,2:43,N,15231,0.56,3,,2022
119,"Thursday, Aug 18",BOS,A,PIT,L,2,8,,59-60,5,14.0,Brubaker,Winckowski,,2:37,N,20991,0.6,-1,,2022
120,"Friday, Aug 19",BOS,A,BAL,L,10,15,,59-61,5,14.0,Vespi,Crawford,,4:06,N,33136,0.6,-2,,2022
121,"Saturday, Aug 20",BOS,A,BAL,W,4,3,,60-61,5,13.0,Wacha,Bradish,Whitlock,3:04,D,34939,0.49,1,,2022
122,"Sunday, Aug 21",BOS,A,BAL,L,3,5,,60-62,5,14.0,Pérez,Barnes,Bautista,3:23,N,2467,0.58,-1,,2022
123,"Tuesday, Aug 23",BOS,H,TOR,L,3,9,,60-63,5,15.5,Stripling,Winckowski,,3:18,N,30963,0.51,-2,,2022
124,"Wednesday, Aug 24",BOS,H,TOR,L,2,3,10,60-64,5,16.0,Cimber,Brasier,Romano,3:12,N,31840,0.36,-3,,2022
125,"Thursday, Aug 25",BOS,H,TOR,L,5,6,10,60-65,5,17.0,Romano,Schreiber,,4:22,N,30527,0.26,-4,,2022
126,"Friday, Aug 26",BOS,H,TBR,W,9,8,,61-65,5,17.0,Wacha,Yarbrough,Whitlock,3:30,N,30095,0.18,1,,2022
127,"Saturday, Aug 27",BOS,H,TBR,W,5,1,,62-65,5,16.0,Hill,Springs,Schreiber,2:24,D,34036,0.21,2,,2022
128,"Sunday, Aug 28",BOS,H,TBR,L,4,12,,62-66,5,16.0,Kluber,Pivetta,,3:14,D,29116,0.29,-1,,2022
129,"Monday, Aug 29",BOS,A,MIN,L,2,4,,62-67,5,16.0,Thielbar,Bello,Lopez,3:27,N,19581,0.2,-2,,2022
130,"Tuesday, Aug 30",BOS,A,MIN,L,5,10,,62-68,5,17.0,Fulmer,Crawford,,3:27,N,19909,0.14,-3,,2022
131,"Wednesday, Aug 31",BOS,A,MIN,W,6,5,,63-68,5,16.0,Wacha,Ryan,Barnes,3:19,N,19337,0.08,1,,2022
132,"Thursday, Sep 1",BOS,H,TEX,W-wo,9,8,,64-68,5,15.5,Familia,Hernandez,,3:41,N,31340,0.09,2,,2022
133,"Friday, Sep 2",BOS,H,TEX,W,9,1,,65-68,5,14.5,Danish,Keuchel,,3:11,N,31628,0.11,3,,2022
134,"Saturday, Sep 3",BOS,H,TEX,W,5,3,,66-68,5,13.5,Bello,Santana,Schreiber,3:12,D,31474,0.11,4,,2022
135,"Sunday, Sep 4",BOS,H,TEX,W,5,2,,67-68,5,13.5,Ort,Dunning,Schreiber,3:07,D,32422,0.09,5,,2022
136,"Monday, Sep 5",BOS,A,TBR,L,3,4,,67-69,5,14.5,Faucher,Familia,Fairbanks,3:00,D,12264,0.18,-1,,2022
137,"Tuesday, Sep 6",BOS,A,TBR,L,4,8,,67-70,5,15.0,Cleavinger,Hill,,2:37,N,8069,0.11,-2,,2022
138,"Wednesday, Sep 7",BOS,A,TBR,L,0,1,,67-71,5,16.5,Chirinos,Pivetta,Fairbanks,2:51,N,8696,0.06,-3,,2022
139,"Friday, Sep 9",BOS,A,BAL,L,2,3,,67-72,5,16.0,Reed,Bello,Tate,3:29,N,16451,0.04,-4,,2022
140,"Saturday, Sep 10",BOS,A,BAL,W,17,4,,68-72,5,16.0,Wacha,Lyles,,3:25,N,26050,0.01,1,,2022
141,"Sunday, Sep 11",BOS,A,BAL,W,1,0,,69-72,5,16.0,Hill,Bradish,Barnes,2:57,D,16030,0.01,2,,2022
142,"Tuesday, Sep 13",BOS,H,NYY,L,6,7,10,69-73,5,17.0,Holmes,Familia,Peralta,3:37,N,34250,0.02,-1,,2022
143,"Wednesday, Sep 14",BOS,H,NYY,L,3,5,,69-74,5,18.0,Cortes,Bello,Holmes,3:07,N,36581,0.01,-2,,2022
144,"Friday, Sep 16",BOS,H,KCR,W,2,1,,70-74,5,17.0,Whitlock,Coleman,Strahm,2:38,N,33181,0,1,,2022
145,"Saturday, Sep 17",BOS,H,KCR,L,0,9,,70-75,5,17.0,Singer,Hill,,2:39,D,34925,0.01,-1,,2022
146,"Sunday, Sep 18",BOS,H,KCR,W,13,3,,71-75,5,17.0,Pivetta,Bubic,,3:32,D,31199,0,1,,2022
147,"Tuesday, Sep 20",BOS,A,CIN,W,5,3,,72-75,5,17.0,Bello,Lodolo,Schreiber,3:27,N,16698,0,2,,2022
148,"Wednesday, Sep 21",BOS,A,CIN,L,1,5,,72-76,5,18.0,Anderson,Seabold,Diaz,2:37,N,13074,0,-1,,2022
149,"Thursday, Sep 22",BOS,A,NYY,L-wo,4,5,10,72-77,5,19.0,Holmes,Ort,,3:34,N,43123,0.01,-2,,2022
150,"Friday, Sep 23",BOS,A,NYY,L,4,5,,72-78,5,20.0,Loaisiga,Strahm,,3:00,N,47346,0,-3,,2022
151,"Saturday, Sep 24",BOS,A,NYY,L,5,7,,72-79,5,21.0,Luetge,Schreiber,Effross,3:25,D,47611,0,-4,,2022
152,"Sunday, Sep 25",BOS,A,NYY,L,0,2,6,72-80,5,22.0,Cortes,Bello,,2:07,N,46707,0,-5,,2022
153,"Monday, Sep 26",BOS,H,BAL,L,8,14,,72-81,5,22.0,Watkins,Seabold,,3:19,N,25634,0,-6,,2022
154,"Tuesday, Sep 27",BOS,H,BAL,W,13,9,,73-81,5,22.0,Strahm,Krehbiel,,3:57,N,30765,0,1,,2022
155,"Wednesday, Sep 28",BOS,H,BAL,W,3,1,,74-81,5,22.0,Hill,Kremer,Barnes,2:39,N,33073,0,2,,2022
156,"Thursday, Sep 29",BOS,H,BAL,W,5,3,,75-81,5,21.5,Kelly,Tate,Ort,3:00,D,29779,0,3,,2022
157,"Friday, Sep 30",BOS,A,TOR,L,0,9,,75-82,5,21.5,Manoah,Pivetta,Kikuchi,3:04,N,37283,0,-1,,2022
158,"Saturday, Oct 1",BOS,A,TOR,L,0,10,,75-83,5,22.5,Stripling,Bello,,3:09,D,44612,0,-2,,2022
159,"Sunday, Oct 2",BOS,A,TOR,L,3,6,,75-84,5,22.5,Pop,Wacha,Romano,2:50,D,43877,0,-3,,2022
160,"Monday, Oct 3",BOS,H,TBR,W,4,3,,76-84,5,22.5,Schreiber,Herget,Barnes,2:35,N,26633,0,1,,2022
1,"Friday, Apr 8",DET,H,CHW,W-wo,5,4,,1-0,1,Tied,Soto,Hendriks,,3:30,D,43480,1,1,,2022
2,"Saturday, Apr 9",DET,H,CHW,L,2,5,,1-1,2,1.0,Cease,Mize,Bummer,3:11,D,17469,1.03,-1,,2022
3,"Sunday, Apr 10",DET,H,CHW,L,1,10,,1-2,3,1.0,Crick,Skubal,,2:56,D,15712,1.03,-2,,2022
4,"Monday, Apr 11",DET,H,BOS,W,3,1,,2-2,2,0.5,Fulmer,Davis,Soto,2:50,N,11840,0.89,1,,2022
5,"Tuesday, Apr 12",DET,H,BOS,L,3,5,,2-3,3,1.5,Whitlock,Lange,,2:49,D,15781,0.96,-1,,2022
6,"Wednesday, Apr 13",DET,H,BOS,L,7,9,,2-4,4,2.5,Eovaldi,Rodriguez,Robles,3:51,D,10522,0.91,-2,,2022
7,"Thursday, Apr 14",DET,A,KCR,W,4,2,,3-4,3,1.5,Jimenez,Brentz,Soto,3:10,N,9595,0.88,1,,2022
8,"Friday, Apr 15",DET,A,KCR,W,2,1,,4-4,3,1.5,Barnes,Keller,Fulmer,2:18,N,16720,0.98,2,,2022
9,"Saturday, Apr 16",DET,A,KCR,L,1,3,,4-5,3,2.5,Snider,Vest,Staumont,3:02,D,19022,1.01,-1,,2022
10,"Tuesday, Apr 19",DET,H,NYY,L,2,4,,4-6,4,2.5,Schmidt,Alexander,Chapman,3:59,N,15498,0.97,-2,,2022
11,"Wednesday, Apr 20",DET,H,NYY,L,3,5,,4-7,4,2.0,Green,Hutchison,Chapman,3:06,N,17268,0.93,-3,,2022
12,"Thursday, Apr 21",DET,H,NYY,W,3,0,,5-7,4,2.0,Pineda,Montgomery,Soto,2:34,D,21529,0.85,1,,2022
13,"Saturday, Apr 23 (1)",DET,H,COL,W,13,0,,6-7,3,1.0,Skubal,Senzatela,,3:02,D,37566,0.86,2,,2022
14,"Saturday, Apr 23 (2)",DET,H,COL,L,2,3,,6-8,3,1.0,Gomber,Brieske,Colome,2:47,N,28635,0.89,-1,,2022
15,"Sunday, Apr 24",DET,H,COL,L,2,6,,6-9,3,1.5,Kuhl,Alexander,,2:55,D,20088,0.85,-2,,2022
16,"Tuesday, Apr 26",DET,A,MIN,L-wo,4,5,,6-10,4,2.5,Jax,Soto,,3:05,N,11803,0.95,-3,,2022
17,"Wednesday, Apr 27",DET,A,MIN,L,0,5,,6-11,5,3.5,Ryan,Pineda,,2:23,N,11829,0.87,-4,,2022
18,"Thursday, Apr 28",DET,A,MIN,L,1,7,,6-12,5,4.5,Stashak,Skubal,Jax,3:09,D,19365,0.83,-5,,2022
19,"Friday, Apr 29",DET,A,LAD,L,1,5,,6-13,5,4.5,Anderson,Alexander,,2:43,N,49394,0.66,-6,,2022
20,"Saturday, Apr 30",DET,A,LAD,W,5,1,,7-13,5,4.5,Barnes,Phillips,,3:05,N,52613,0.64,1,,2022
21,"Sunday, May 1",DET,A,LAD,L,3,6,,7-14,5,5.5,Buehler,Rodriguez,Kimbrel,2:57,D,51172,0.72,-1,,2022
22,"Wednesday, May 4 (1)",DET,H,PIT,W,3,2,,8-14,4,6.0,Barnes,Wilson,Soto,2:41,D,NA,0.59,1,,2022
23,"Wednesday, May 4 (2)",DET,H,PIT,L,2,7,,8-15,4,6.0,Thompson,Hutchison,Bednar,3:07,D,15150,0.65,-1,,2022
24,"Thursday, May 5",DET,A,HOU,L-wo,2,3,,8-16,5,6.0,Pressly,Soto,,2:55,N,24116,0.64,-2,,2022
25,"Friday, May 6",DET,A,HOU,L,2,3,,8-17,5,7.0,Garcia,Brieske,Montero,3:06,N,38020,0.56,-3,,2022
26,"Saturday, May 7",DET,A,HOU,L,2,3,,8-18,5,8.0,Abreu,Fulmer,Pressly,3:01,D,34109,0.52,-4,,2022
27,"Sunday, May 8",DET,A,HOU,L,0,5,,8-19,5,9.0,Odorizzi,Hutchison,,2:44,D,36934,0.48,-5,,2022
28,"Monday, May 9",DET,H,OAK,L,0,2,,8-20,5,9.5,Blackburn,Pineda,Jimenez,2:49,N,12674,0.39,-6,,2022
29,"Tuesday, May 10 (1)",DET,H,OAK,W,6,0,,9-20,5,9.0,Skubal,Montas,,2:56,D,NA,0.35,1,,2022
30,"Tuesday, May 10 (2)",DET,H,OAK,L,1,4,,9-21,5,9.0,Martinez,Faedo,,2:59,D,13844,0.39,-1,,2022
31,"Wednesday, May 11",DET,H,OAK,L,0,9,,9-22,5,9.0,Logue,Wentz,,3:04,N,15375,0.32,-2,,2022
32,"Thursday, May 12",DET,H,OAK,L,3,5,,9-23,5,9.0,Puk,Fulmer,Jimenez,2:57,D,17565,0.31,-3,,2022
33,"Friday, May 13",DET,H,BAL,W,4,2,,10-23,5,9.0,Rodriguez,Lyles,Vest,3:10,N,23941,0.27,1,,2022
34,"Saturday, May 14",DET,H,BAL,W,3,0,,11-23,5,8.0,Peralta,Zimmermann,Soto,2:29,D,28016,0.28,2,,2022
35,"Sunday, May 15",DET,H,BAL,W,5,1,,12-23,5,8.0,Skubal,Wells,,3:00,D,20080,0.34,3,,2022
36,"Monday, May 16",DET,A,TBR,W,3,2,,13-23,5,8.0,Fulmer,Kittredge,Soto,2:43,N,11532,0.38,4,,2022
37,"Tuesday, May 17",DET,A,TBR,L,1,8,,13-24,5,8.0,McClanahan,Brieske,,2:38,N,8475,0.44,-1,,2022
38,"Wednesday, May 18",DET,A,TBR,L,1,6,,13-25,5,9.0,Rasmussen,Rodriguez,,2:55,D,9706,0.37,-2,,2022
39,"Friday, May 20",DET,A,CLE,L,1,6,,13-26,5,10.0,Civale,Barnes,,2:38,N,23874,0.35,-3,,2022
40,"Sunday, May 22",DET,A,CLE,W,4,2,,14-26,4,10.5,Faedo,Bieber,Soto,2:46,D,15554,0.29,1,,2022
41,"Monday, May 23",DET,A,MIN,L-wo,4,5,,14-27,4,11.5,Pagan,Chafin,,2:55,N,16361,0.36,-1,,2022
42,"Tuesday, May 24",DET,A,MIN,L,0,2,,14-28,4,12.5,Gray,Brieske,Duran,2:53,N,17882,0.32,-2,,2022
43,"Wednesday, May 25",DET,A,MIN,W,4,2,10,15-28,4,11.5,Lange,Megill,Chafin,3:45,D,20375,0.26,1,,2022
44,"Thursday, May 26",DET,H,CLE,W-wo,4,3,,16-28,4,10.5,Soto,Stephan,,2:52,N,12764,0.29,2,,2022
45,"Saturday, May 28",DET,H,CLE,L,1,8,,16-29,4,11.0,Bieber,Faedo,,2:50,D,26134,0.32,-1,,2022
46,"Sunday, May 29",DET,H,CLE,W,2,1,,17-29,4,11.0,Lange,McKenzie,Soto,2:37,D,19990,0.29,1,,2022
47,"Monday, May 30",DET,H,MIN,W,7,5,,18-29,4,10.0,Jimenez,Smith,Soto,3:04,D,15191,0.35,2,,2022
48,"Tuesday, May 31 (1)",DET,H,MIN,L,2,8,,18-30,4,10.0,Smeltzer,Garcia,,2:46,D,11756,0.39,-1,,2022
49,"Tuesday, May 31 (2)",DET,H,MIN,W,4,0,,19-30,4,10.0,Peralta,Sands,,2:29,N,12122,0.31,1,,2022
50,"Wednesday, Jun 1",DET,H,MIN,W,5,0,,20-30,4,9.0,Skubal,Ober,,2:13,N,13211,0.38,2,,2022
51,"Thursday, Jun 2",DET,H,MIN,W,3,2,,21-30,4,8.0,Lange,Pagan,Soto,2:38,D,17972,0.41,3,,2022
52,"Friday, Jun 3",DET,A,NYY,L,0,13,,21-31,4,9.0,Cole,Rodriguez,,2:39,N,42026,0.41,-1,,2022
53,"Saturday, Jun 4",DET,A,NYY,L,0,3,,21-32,4,9.0,Severino,Brieske,Holmes,2:28,D,38106,0.35,-2,,2022
54,"Sunday, Jun 5",DET,A,NYY,L-wo,4,5,10,21-33,4,10.0,King,Soto,,3:24,D,38030,0.33,-3,,2022
55,"Tuesday, Jun 7",DET,A,PIT,W,5,3,,22-33,4,9.0,Skubal,Quintana,Soto,2:50,N,10214,0.28,1,,2022
56,"Wednesday, Jun 8",DET,A,PIT,W,3,1,,23-33,4,9.0,Vest,Crowe,Soto,2:57,D,11723,0.31,2,,2022
