Gm,Date,Tm,H_A,Opp,Result,R,RA,Inn,Record,Rank,GB,Win,Loss,Save,Time,D.N,Attendance,cLI,Streak,Orig_Scheduled,Year
37,"Thursday, May 12",KCR,A,NYY,W,11,5,,20-17,2,3.5,O'Sullivan,Nova,,3:20,N,41790,1.16,2,,2011
38,"Friday, May 13",KCR,A,DET,L,1,3,,20-18,3,4.5,Verlander,Hochevar,Valverde,2:23,N,33641,1.37,-1,,2011
39,"Saturday, May 14",KCR,A,DET,L,0,3,,20-19,3,5.0,Penny,Francis,Valverde,2:22,D,37647,1.29,-2,,2011
40,"Monday, May 16",KCR,H,CLE,L,1,19,,20-20,3,6.0,Tomlin,Davies,,3:02,N,12242,1.29,-3,,2011
41,"Tuesday, May 17",KCR,H,CLE,L,3,7,,20-21,3,7.0,Carrasco,O'Sullivan,,3:02,N,17712,1.13,-4,,2011
42,"Wednesday, May 18",KCR,H,TEX,L,4,5,11,20-22,3,7.0,Rhodes,Jeffress,Lowe,3:53,N,13789,0.89,-5,,2011
43,"Thursday, May 19",KCR,H,TEX,W-wo,2,1,10,21-22,3,6.0,Holland,Oliver,,3:06,N,12355,0.86,1,,2011
44,"Friday, May 20",KCR,H,STL,W,3,0,,22-22,2,6.0,Francis,Carpenter,Soria,2:17,N,26816,0.92,2,,2011
45,"Saturday, May 21",KCR,H,STL,L,0,3,,22-23,2,7.0,Westbrook,Collins,Salas,2:41,D,32229,0.96,-1,,2011
46,"Sunday, May 22",KCR,H,STL,L,8,9,10,22-24,3,8.0,Motte,Coleman,Salas,4:09,D,28195,0.94,-2,,2011
47,"Tuesday, May 24",KCR,A,BAL,L-wo,3,5,,22-25,3,8.5,Simon,Soria,,3:04,N,14077,0.9,-3,,2011
48,"Wednesday, May 25",KCR,A,BAL,L,2,9,,22-26,3,8.5,Arrieta,Hochevar,,2:29,N,15740,0.73,-4,,2011
49,"Thursday, May 26",KCR,A,BAL,L-wo,5,6,12,22-27,4,9.0,Accardo,Coleman,,3:30,D,22720,0.78,-5,,2011
50,"Friday, May 27",KCR,A,TEX,W,12,7,14,23-27,3,8.0,Wood,Bush,,4:36,N,39390,0.66,1,,2011
51,"Saturday, May 28",KCR,A,TEX,L,1,10,,23-28,3,9.0,Harrison,O'Sullivan,Tateyama,2:30,N,40240,0.77,-1,,2011
52,"Sunday, May 29",KCR,A,TEX,L-wo,6,7,,23-29,3,9.0,Rhodes,Soria,,3:07,D,45011,0.7,-2,,2011
53,"Monday, May 30",KCR,H,LAA,L,8,10,,23-30,4,9.0,Jepsen,Soria,Rodney,3:15,D,24406,0.61,-3,,2011
54,"Tuesday, May 31",KCR,H,LAA,W,7,3,,24-30,4,9.0,Francis,Pineiro,,2:36,N,14174,0.56,1,,2011
55,"Wednesday, Jun 1",KCR,H,LAA,W-wo,2,0,,25-30,4,9.0,Collins,Downs,,2:40,D,12022,0.59,2,,2011
56,"Thursday, Jun 2",KCR,H,MIN,L,2,8,,25-31,4,9.0,Swarzak,O'Sullivan,,2:49,N,14584,0.6,-1,,2011
57,"Friday, Jun 3",KCR,H,MIN,L,2,5,,25-32,4,9.0,Pavano,Duffy,,2:42,N,32443,0.57,-2,,2011
58,"Saturday, Jun 4",KCR,H,MIN,L,2,7,,25-33,4,9.0,Blackburn,Hochevar,,2:58,N,27861,0.48,-3,,2011
59,"Sunday, Jun 5",KCR,H,MIN,L,0,6,,25-34,4,9.0,Duensing,Francis,,2:24,D,21704,0.42,-4,,2011
60,"Monday, Jun 6",KCR,H,TOR,W-wo,3,2,11,26-34,4,8.0,Soria,Francisco,,3:44,N,12194,0.36,1,,2011
61,"Tuesday, Jun 7",KCR,H,TOR,L,5,8,,26-35,4,9.0,Drabek,Mazzaro,Rauch,2:55,N,16539,0.43,-1,,2011
62,"Wednesday, Jun 8",KCR,H,TOR,L,8,9,,26-36,4,9.0,Villanueva,Duffy,Janssen,3:05,N,12152,0.33,-2,,2011
63,"Thursday, Jun 9",KCR,H,TOR,W,3,2,,27-36,4,8.5,Hochevar,Romero,Soria,2:27,D,13941,0.31,1,,2011
64,"Friday, Jun 10",KCR,A,LAA,W,4,2,,28-36,4,7.5,Francis,Santana,Soria,2:41,N,38254,0.31,2,,2011
65,"Saturday, Jun 11",KCR,A,LAA,L,5,7,,28-37,4,7.5,Downs,Collins,Walden,3:08,N,38911,0.43,-1,,2011
66,"Sunday, Jun 12",KCR,A,LAA,W,9,0,,29-37,4,6.5,Mazzaro,Chatwood,,2:58,D,39114,0.34,1,,2011
67,"Tuesday, Jun 14",KCR,A,OAK,W,7,4,,30-37,4,7.0,Duffy,Cahill,Soria,3:25,N,11439,0.39,2,,2011
68,"Wednesday, Jun 15",KCR,A,OAK,L,1,2,,30-38,4,7.0,Outman,Hochevar,Bailey,2:14,N,16392,0.47,-1,,2011
69,"Thursday, Jun 16",KCR,A,OAK,L,4,8,,30-39,4,8.0,Gonzalez,Francis,,2:59,D,11775,0.39,-2,,2011
70,"Friday, Jun 17",KCR,A,STL,W,5,4,,31-39,4,7.0,Wood,Carpenter,Soria,2:46,N,40674,0.37,1,,2011
71,"Saturday, Jun 18",KCR,A,STL,L,4,5,,31-40,4,8.0,Motte,Holland,Salas,2:24,N,43102,0.4,-1,,2011
72,"Sunday, Jun 19",KCR,A,STL,L-wo,4,5,,31-41,5,9.0,Salas,Collins,,3:03,D,41660,0.35,-2,,2011
73,"Tuesday, Jun 21",KCR,H,ARI,L,2,7,,31-42,5,8.5,Saunders,Hochevar,,2:27,N,19305,0.26,-3,,2011
74,"Wednesday, Jun 22",KCR,H,ARI,L,2,3,,31-43,5,9.5,Kennedy,Francis,Putz,2:38,N,14265,0.25,-4,,2011
75,"Thursday, Jun 23",KCR,H,ARI,L,3,5,,31-44,5,10.0,Hudson,Paulino,Putz,2:28,N,23610,0.18,-5,,2011
76,"Friday, Jun 24",KCR,H,CHC,L,4,6,,31-45,5,10.0,Marshall,Crow,Marmol,2:54,N,32921,0.14,-6,,2011
77,"Saturday, Jun 25",KCR,H,CHC,W,3,2,,32-45,5,9.0,Holland,Samardzija,Soria,2:44,N,38744,0.14,1,,2011
78,"Sunday, Jun 26",KCR,H,CHC,W,6,3,,33-45,4,9.0,Hochevar,Wells,Soria,2:43,D,28401,0.15,2,,2011
79,"Monday, Jun 27",KCR,A,SDP,L,3,4,,33-46,4,10.0,Latos,Francis,Bell,2:47,N,23635,0.17,-1,,2011
80,"Tuesday, Jun 28",KCR,A,SDP,L,2,4,,33-47,5,10.0,Richard,Paulino,Bell,2:23,N,20250,0.14,-2,,2011
81,"Wednesday, Jun 29",KCR,A,SDP,L,1,4,,33-48,5,10.0,Stauffer,Chen,Bell,2:29,D,24461,0.13,-3,,2011
82,"Friday, Jul 1",KCR,A,COL,L,0,9,,33-49,5,11.0,Nicasio,Duffy,,2:33,N,48282,0.09,-4,,2011
83,"Saturday, Jul 2",KCR,A,COL,L,6,9,,33-50,5,12.0,Reynolds,Davies,Street,3:04,N,49227,0.06,-5,,2011
84,"Sunday, Jul 3",KCR,A,COL,W,16,8,,34-50,5,11.0,Wood,Hammel,,3:28,D,40269,0.05,1,,2011
85,"Monday, Jul 4",KCR,A,CHW,L-wo,4,5,,34-51,5,12.0,Santos,Crow,,2:36,N,31077,0.08,-1,,2011
86,"Tuesday, Jul 5",KCR,A,CHW,W,5,3,,35-51,5,11.0,Paulino,Peavy,Soria,2:59,N,20695,0.07,1,,2011
87,"Wednesday, Jul 6",KCR,A,CHW,W,4,1,,36-51,5,11.0,Chen,Jackson,Soria,2:40,D,27233,0.09,2,,2011
88,"Thursday, Jul 7",KCR,H,DET,L,1,3,,36-52,5,12.0,Scherzer,Duffy,Valverde,2:53,N,16355,0.09,-1,,2011
89,"Friday, Jul 8",KCR,H,DET,L,4,6,,36-53,5,12.0,Porcello,Davies,Valverde,3:15,N,34563,0.07,-2,,2011
90,"Saturday, Jul 9",KCR,H,DET,W,13,6,,37-53,5,11.0,Holland,Furbush,Teaford,3:24,N,25941,0.05,1,,2011
91,"Sunday, Jul 10",KCR,H,DET,L,1,2,,37-54,5,11.5,Verlander,Francis,Valverde,2:49,D,18373,0.07,-1,,2011
92,"Thursday, Jul 14",KCR,A,MIN,L,4,8,,37-55,5,12.0,Liriano,Chen,,3:08,N,39584,0.05,-2,,2011
93,"Friday, Jul 15",KCR,A,MIN,W,2,1,,38-55,5,12.0,Collins,Capps,Soria,2:37,N,39177,0.04,1,,2011
94,"Saturday, Jul 16",KCR,A,MIN,L,3,4,,38-56,5,12.0,Perkins,Francis,Nathan,2:14,N,41295,0.05,-1,,2011
95,"Sunday, Jul 17",KCR,A,MIN,L,3,4,,38-57,5,12.0,Duensing,Paulino,Nathan,2:29,D,38786,0.03,-2,,2011
96,"Monday, Jul 18",KCR,H,CHW,L,2,5,,38-58,5,13.5,Buehrle,Davies,,2:37,N,17190,0.02,-3,,2011
97,"Tuesday, Jul 19",KCR,H,CHW,W,4,2,,39-58,5,12.5,Duffy,Peavy,Soria,2:28,N,20126,0.01,1,,2011
98,"Wednesday, Jul 20",KCR,H,CHW,W-wo,2,1,11,40-58,5,11.5,Crow,Sale,,2:47,N,13831,0.02,2,,2011
99,"Friday, Jul 22",KCR,H,TBR,W,10,4,,41-58,5,12.0,Hochevar,Davis,,3:13,N,27824,0.01,3,,2011
100,"Saturday, Jul 23",KCR,H,TBR,W-wo,5,4,10,42-58,5,11.0,Soria,Gomes,,3:25,N,27643,0.03,4,,2011
101,"Sunday, Jul 24",KCR,H,TBR,L,0,5,,42-59,5,12.0,Cobb,Paulino,,3:01,D,23735,0.04,-1,,2011
102,"Monday, Jul 25",KCR,A,BOS,W,3,1,14,43-59,5,11.0,Coleman,Williams,Soria,4:28,N,37727,0.02,1,,2011
103,"Tuesday, Jul 26",KCR,A,BOS,L,9,13,,43-60,5,12.0,Aceves,Adcock,,3:52,N,37460,0.03,-1,,2011
104,"Wednesday, Jul 27",KCR,A,BOS,L,5,12,,43-61,5,12.0,Lackey,Chen,,3:08,N,38329,0.03,-2,,2011
105,"Thursday, Jul 28",KCR,A,BOS,W,4,3,,44-61,5,11.0,Hochevar,Beckett,Soria,2:51,D,37822,0.03,1,,2011
106,"Friday, Jul 29",KCR,A,CLE,W,12,0,,45-61,5,11.0,Francis,Carrasco,,2:46,N,35390,0.05,2,,2011
107,"Saturday, Jul 30",KCR,A,CLE,L-wo,2,5,,45-62,5,11.0,Sipp,Soria,,2:56,N,31436,0.05,-1,,2011
108,"Sunday, Jul 31",KCR,A,CLE,W,5,3,,46-62,5,11.0,Duffy,Hernandez,Soria,3:21,D,21101,0.04,1,,2011
109,"Tuesday, Aug 2",KCR,H,BAL,L,2,8,,46-63,5,12.0,Simon,Chen,,2:50,N,17116,0.05,-1,,2011
110,"Wednesday, Aug 3",KCR,H,BAL,W,6,2,,47-63,5,12.0,Hochevar,Guthrie,Holland,2:20,N,14187,0.03,1,,2011
111,"Thursday, Aug 4",KCR,H,BAL,W,9,4,,48-63,5,11.0,Wood,Britton,,3:02,N,12161,0.03,2,,2011
112,"Friday, Aug 5",KCR,H,DET,L,3,4,10,48-64,5,12.0,Schlereth,Crow,Valverde,3:00,N,28565,0.07,-1,,2011
113,"Saturday, Aug 6",KCR,H,DET,L,3,4,,48-65,5,13.0,Verlander,Duffy,Valverde,2:58,N,25818,0.05,-2,,2011
114,"Sunday, Aug 7",KCR,H,DET,W,4,3,,49-65,5,12.0,Chen,Scherzer,Soria,2:32,D,20132,0.02,1,,2011
115,"Monday, Aug 8",KCR,A,TBR,L-wo,1,2,,49-66,5,12.5,Farnsworth,Wood,,2:39,N,10742,0.02,-1,,2011
116,"Tuesday, Aug 9",KCR,A,TBR,L,0,4,,49-67,5,12.5,Shields,Francis,,1:53,N,10124,0.02,-2,,2011
117,"Wednesday, Aug 10",KCR,A,TBR,L-wo,7,8,,49-68,5,12.5,McGee,Soria,,3:21,N,11706,0.01,-3,,2011
118,"Thursday, Aug 11",KCR,A,TBR,L,1,4,,49-69,5,13.5,Niemann,Duffy,Farnsworth,2:41,D,13942,0.01,-4,,2011
119,"Friday, Aug 12",KCR,A,CHW,W,5,1,,50-69,5,13.5,Chen,Stewart,Holland,2:55,N,23130,0.01,1,,2011
120,"Saturday, Aug 13",KCR,A,CHW,L,4,5,,50-70,5,14.5,Crain,Hochevar,Sale,2:58,N,24854,0,-1,,2011
121,"Sunday, Aug 14",KCR,A,CHW,L,2,6,,50-71,5,14.5,Danks,Francis,,2:47,D,25517,0,-2,,2011
122,"Monday, Aug 15",KCR,H,NYY,L,4,7,,50-72,5,14.5,Burnett,Paulino,Rivera,3:18,N,24879,0,-3,,2011
123,"Tuesday, Aug 16",KCR,H,NYY,L,7,9,,50-73,5,15.5,Nova,Duffy,Rivera,3:19,N,22258,0,-4,,2011
124,"Wednesday, Aug 17",KCR,H,NYY,W,5,4,,51-73,5,14.5,Chen,Colon,Soria,3:02,N,22435,0,1,,2011
125,"Thursday, Aug 18",KCR,H,BOS,L,3,4,,51-74,5,15.0,Beckett,Hochevar,Papelbon,3:13,N,20547,0,-1,,2011
126,"Friday, Aug 19",KCR,H,BOS,L,1,7,,51-75,5,16.0,Miller,Francis,Aceves,2:43,N,21262,0,-2,,2011
127,"Saturday, Aug 20",KCR,H,BOS,W,9,4,,52-75,5,16.0,Paulino,Albers,,2:54,N,28588,0,1,,2011
128,"Sunday, Aug 21",KCR,H,BOS,L,1,6,,52-76,5,17.0,Lester,Duffy,,3:13,D,25723,0,-1,,2011
129,"Tuesday, Aug 23",KCR,A,TOR,W,6,4,,53-76,5,17.5,Chen,Morrow,Soria,2:53,N,20009,0,1,,2011
130,"Wednesday, Aug 24",KCR,A,TOR,L,3,4,,53-77,5,17.5,Litsch,Coleman,Francisco,2:46,N,18292,0,-1,,2011
131,"Thursday, Aug 25",KCR,A,TOR,W,9,6,,54-77,5,17.5,Francis,Cecil,,3:16,N,17355,0,1,,2011
132,"Friday, Aug 26",KCR,A,CLE,L,1,2,,54-78,5,18.5,Jimenez,Paulino,Perez,2:31,N,41337,0,-1,,2011
133,"Saturday, Aug 27",KCR,A,CLE,L,7,8,,54-79,5,19.5,Smith,Coleman,Perez,3:29,N,35370,0,-2,,2011
134,"Sunday, Aug 28",KCR,A,CLE,W,2,1,,55-79,5,18.5,Chen,Masterson,Soria,2:36,D,27908,0,1,,2011
135,"Monday, Aug 29",KCR,A,DET,W,9,5,,56-79,5,17.5,Hochevar,Scherzer,Wood,2:56,N,32423,0,2,,2011
136,"Tuesday, Aug 30",KCR,A,DET,L-wo,1,2,10,56-80,5,18.5,Benoit,Crow,,2:53,N,34866,0,-1,,2011
137,"Wednesday, Aug 31",KCR,A,DET,L,4,5,,56-81,5,19.5,Schlereth,Wood,Valverde,2:27,D,33572,0,-2,,2011
138,"Thursday, Sep 1",KCR,A,DET,W,11,8,,57-81,5,18.5,Crow,Coke,Soria,3:17,D,39084,0,1,2011-05-15 (Rain),2011
139,"Friday, Sep 2",KCR,H,CLE,L,4,5,,57-82,5,19.5,Masterson,Chen,Perez,2:26,N,27251,0,-1,,2011
140,"Saturday, Sep 3",KCR,H,CLE,W,5,1,,58-82,5,19.5,Hochevar,Huff,,2:19,N,27126,0,1,,2011
141,"Sunday, Sep 4",KCR,H,CLE,L,6,9,,58-83,5,20.5,Gomez,Francis,Perez,3:30,D,34015,0,-1,,2011
142,"Monday, Sep 5",KCR,A,OAK,W,11,6,,59-83,4,20.5,Holland,Bailey,,3:05,D,14577,0,1,,2011
143,"Tuesday, Sep 6",KCR,A,OAK,W,7,4,,60-83,4,20.5,Duffy,Gonzalez,Soria,3:06,N,12064,0,2,,2011
144,"Wednesday, Sep 7",KCR,A,OAK,L,0,7,,60-84,4,21.5,Moscoso,Chen,,2:41,D,13132,0,-1,,2011
145,"Thursday, Sep 8",KCR,A,SEA,L,1,4,,60-85,4,22.0,Vargas,Hochevar,League,2:33,N,14377,0,-2,,2011
146,"Friday, Sep 9",KCR,A,SEA,L,3,7,,60-86,4,23.0,Beavan,Francis,,2:59,N,14805,0,-3,,2011
147,"Saturday, Sep 10",KCR,A,SEA,W,4,2,,61-86,4,23.0,Paulino,Pineda,Soria,2:04,N,17884,0,1,,2011
148,"Sunday, Sep 11",KCR,A,SEA,W,2,1,,62-86,4,23.0,Teaford,Vasquez,Soria,2:34,D,20951,0,2,,2011
149,"Tuesday, Sep 13",KCR,H,MIN,W,4,0,,63-86,4,23.5,Chen,Pavano,,2:20,N,25253,0,3,,2011
150,"Wednesday, Sep 14",KCR,H,MIN,W,7,3,,64-86,4,23.5,Hochevar,Hendriks,Holland,2:56,D,19076,0,4,,2011
151,"Thursday, Sep 15",KCR,H,CHW,W,7,2,,65-86,4,22.5,Francis,Buehrle,,2:38,N,17737,0,5,,2011
152,"Friday, Sep 16",KCR,H,CHW,W-wo,7,6,,66-86,4,22.5,Holland,Thornton,,3:13,N,24918,0,6,,2011
153,"Saturday, Sep 17",KCR,H,CHW,W,10,3,,67-86,4,21.5,Teaford,Stewart,Adcock,2:47,N,31264,0,7,,2011
154,"Sunday, Sep 18",KCR,H,CHW,L,5,10,,67-87,4,22.5,Danks,Chen,,3:07,D,29480,0,-1,,2011
155,"Tuesday, Sep 20",KCR,H,DET,W,10,2,,68-87,4,21.5,Mendoza,Penny,,2:41,N,26953,0,1,,2011
156,"Wednesday, Sep 21",KCR,H,DET,L,3,6,,68-88,4,22.5,Fister,Herrera,Valverde,3:00,N,28776,0,-1,,2011
157,"Friday, Sep 23",KCR,A,CHW,W,11,1,,69-88,4,22.0,Chen,Stewart,,2:22,N,21744,0,1,,2011
158,"Saturday, Sep 24",KCR,A,CHW,L,3,6,,69-89,4,22.0,Danks,Teaford,,2:24,N,26249,0,-1,,2011
159,"Sunday, Sep 25",KCR,A,CHW,W,2,1,,70-89,4,22.0,Mendoza,Floyd,Holland,2:29,D,22018,0,1,,2011
160,"Monday, Sep 26",KCR,A,MIN,W,7,3,,71-89,4,22.0,Paulino,Slowey,,2:46,N,34847,0,2,,2011
161,"Tuesday, Sep 27",KCR,A,MIN,L,4,7,,71-90,4,23.0,Swarzak,O'Sullivan,,2:28,N,34228,0,-1,,2011
162,"Wednesday, Sep 28",KCR,A,MIN,L-wo,0,1,,71-91,4,24.0,Pavano,Wood,,2:07,N,36488,0,-2,,2011
1,"Monday, Mar 31",TBR,A,BAL,W,6,2,,1-0,1,up 0.5,Shields,Guthrie,,2:31,D,46807,1.13,1,,2008
2,"Wednesday, Apr 2",TBR,A,BAL,L,6,9,,1-1,2,1.0,Walker,Reyes,Sherrill,3:15,N,10505,1.12,-1,,2008
3,"Friday, Apr 4",TBR,A,NYY,W,13,4,,2-1,1,Tied,Sonnanstine,Kennedy,,3:07,N,49255,1.1,1,,2008
4,"Saturday, Apr 5",TBR,A,NYY,W,6,3,,3-1,1,Tied,Jackson,Pettitte,Percival,3:05,D,52247,1.14,2,,2008
5,"Sunday, Apr 6",TBR,A,NYY,L,0,2,,3-2,3,1.0,Wang,Shields,Rivera,2:53,D,51279,1.21,-1,,2008
6,"Monday, Apr 7",TBR,A,NYY,L,1,6,,3-3,4,2.0,Mussina,Hammel,,2:53,N,41302,1.16,-2,,2008
7,"Tuesday, Apr 8",TBR,H,SEA,L,5,6,,3-4,5,3.0,Bedard,Glover,Rowland-Smith,3:29,N,36048,0.96,-3,,2008
8,"Wednesday, Apr 9",TBR,H,SEA,L,1,7,,3-5,5,3.5,Washburn,Sonnanstine,,2:29,N,12106,0.96,-4,,2008
9,"Thursday, Apr 10",TBR,H,SEA,W,7,0,,4-5,4,2.0,Jackson,Batista,,2:23,D,11898,0.91,1,,2008
10,"Friday, Apr 11",TBR,H,BAL,W,10,5,,5-5,3,1.0,Reyes,Sarfate,,3:15,N,12146,1.09,2,,2008
11,"Saturday, Apr 12",TBR,H,BAL,L,2,3,,5-6,5,2.0,Bradford,Wheeler,Sherrill,2:51,N,19295,1.13,-1,,2008
12,"Sunday, Apr 13",TBR,H,BAL,W,6,2,,6-6,4,1.0,Niemann,Burres,,2:50,D,16748,1.1,1,,2008
13,"Monday, Apr 14",TBR,H,NYY,L,7,8,,6-7,5,2.0,Bruney,Reyes,Rivera,3:05,N,18872,1.08,-1,,2008
14,"Tuesday, Apr 15",TBR,H,NYY,L,3,5,,6-8,5,2.5,Pettitte,Jackson,Rivera,3:01,N,20923,1.02,-2,,2008
15,"Wednesday, Apr 16",TBR,A,MIN,L,5,6,,6-9,5,2.5,Rincon,Wheeler,Nathan,2:49,N,20209,0.9,-3,,2008
16,"Thursday, Apr 17",TBR,A,MIN,W,7,3,,7-9,5,2.5,Hammel,Bonser,Howell,2:48,N,14781,0.85,1,,2008
17,"Friday, Apr 18",TBR,H,CHW,L,2,9,,7-10,5,3.5,Vazquez,Niemann,,3:02,N,12379,0.9,-1,,2008
18,"Saturday, Apr 19",TBR,H,CHW,W,5,0,,8-10,5,3.5,Sonnanstine,Buehrle,,2:02,N,17613,0.84,1,,2008
19,"Sunday, Apr 20",TBR,H,CHW,L,0,6,,8-11,5,4.5,Danks,Jackson,,2:34,D,17212,0.88,-1,,2008
20,"Tuesday, Apr 22",TBR,H,TOR,W,6,4,,9-11,5,5.0,Shields,Litsch,Percival,2:40,N,8269,0.85,1,,2008
21,"Wednesday, Apr 23",TBR,H,TOR,W,5,3,,10-11,4,4.0,Hammel,Halladay,Percival,2:26,N,8989,0.94,2,,2008
22,"Thursday, Apr 24",TBR,H,TOR,W,5,3,,11-11,4,3.0,Sonnanstine,McGowan,Percival,3:12,N,9540,0.96,3,,2008
23,"Friday, Apr 25",TBR,H,BOS,W-wo,5,4,11,12-11,3,2.0,Dohmann,Timlin,,4:00,N,30290,1.12,4,,2008
24,"Saturday, Apr 26",TBR,H,BOS,W,2,1,,13-11,3,1.0,Dohmann,Buchholz,Percival,2:47,N,36048,1.2,5,,2008
25,"Sunday, Apr 27",TBR,H,BOS,W,3,0,,14-11,1,Tied,Shields,Beckett,,2:25,D,32363,1.25,6,,2008
26,"Tuesday, Apr 29",TBR,A,BAL,L,4,7,,14-12,3,1.5,Olson,Hammel,Sherrill,3:05,N,11588,1.29,-1,,2008
27,"Wednesday, Apr 30",TBR,A,BAL,W,8,1,,15-12,3,1.0,Sonnanstine,Albers,,2:57,N,11944,1.24,1,,2008
28,"Thursday, May 1",TBR,A,BAL,W,4,2,,16-12,1,Tied,Garza,Burres,Percival,3:08,D,16456,1.32,2,,2008
29,"Friday, May 2",TBR,A,BOS,L,3,7,,16-13,3,1.0,Buchholz,Jackson,,3:16,N,37541,1.42,-1,,2008
30,"Saturday, May 3",TBR,A,BOS,L,4,12,,16-14,3,2.0,Beckett,Shields,,3:13,N,37700,1.37,-2,,2008
31,"Sunday, May 4",TBR,A,BOS,L,3,7,,16-15,3,3.0,Lester,Kazmir,Papelbon,3:39,D,37091,1.3,-3,,2008
32,"Tuesday, May 6",TBR,A,TOR,W,5,4,,17-15,2,3.5,Sonnanstine,Burnett,Percival,2:51,N,30397,1.16,1,,2008
33,"Wednesday, May 7",TBR,A,TOR,L,2,6,,17-16,2,3.5,Marcum,Garza,,2:47,N,19276,1.19,-1,,2008
34,"Thursday, May 8",TBR,A,TOR,W,8,3,13,18-16,2,3.5,Howell,Camp,,4:04,N,21118,1.21,1,,2008
35,"Friday, May 9",TBR,H,LAA,W-wo,2,0,,19-16,2,2.5,Shields,Speier,,2:13,N,12039,1.22,2,,2008
36,"Saturday, May 10",TBR,H,LAA,W,2,0,,20-16,2,2.5,Kazmir,Saunders,Percival,2:44,N,25512,1.27,3,,2008
37,"Sunday, May 11",TBR,H,LAA,W,8,5,,21-16,2,1.5,Howell,Speier,Percival,2:55,D,13010,1.26,4,,2008
38,"Monday, May 12",TBR,H,NYY,W,7,1,,22-16,2,0.5,Garza,Pettitte,,3:01,N,13932,1.42,5,,2008
39,"Tuesday, May 13",TBR,H,NYY,W-wo,2,1,11,23-16,1,up 0.5,Howell,Rivera,,3:32,N,16558,1.41,6,,2008
40,"Wednesday, May 14",TBR,H,NYY,L,1,2,,23-17,1,up 0.5,Mussina,Shields,Rivera,2:44,N,20936,1.48,-1,,2008
41,"Thursday, May 15",TBR,H,NYY,W,5,2,,24-17,1,up 1.0,Kazmir,Kennedy,Percival,2:44,D,19976,1.45,1,,2008
42,"Friday, May 16",TBR,A,STL,W,3,1,,25-17,1,up 1.5,Sonnanstine,Looper,Percival,2:32,N,43136,1.32,2,,2008
43,"Saturday, May 17",TBR,A,STL,L-wo,8,9,10,25-18,1,Tied,Franklin,Wheeler,,3:43,D,43907,1.34,-1,,2008
44,"Sunday, May 18",TBR,A,STL,L-wo,4,5,,25-19,2,1.0,Perez,Glover,,2:59,D,46392,1.31,-2,,2008
45,"Monday, May 19",TBR,A,OAK,W,7,6,13,26-19,2,1.0,Hammel,Gaudin,Percival,3:57,N,11077,1.37,1,,2008
46,"Tuesday, May 20",TBR,A,OAK,W,3,2,,27-19,2,1.0,Kazmir,Smith,Percival,2:42,N,11272,1.36,2,,2008
47,"Wednesday, May 21",TBR,A,OAK,L,1,9,,27-20,2,2.0,Eveland,Sonnanstine,,2:06,D,22712,1.4,-1,,2008
48,"Friday, May 23",TBR,H,BAL,W,2,0,,28-20,2,1.5,Garza,Guthrie,Percival,2:44,N,13635,1.57,1,,2008
49,"Saturday, May 24",TBR,H,BAL,W,11,4,,29-20,2,0.5,Jackson,Trachsel,,3:04,N,30445,1.58,2,,2008
50,"Sunday, May 25",TBR,H,BAL,W-wo,5,4,,30-20,1,up 0.5,Percival,Sherrill,,2:49,D,17762,1.6,3,,2008
51,"Monday, May 26",TBR,H,TEX,W,7,3,,31-20,1,up 0.5,Kazmir,Ponson,,2:43,N,12174,1.45,4,,2008
52,"Tuesday, May 27",TBR,H,TEX,L,6,12,,31-21,1,up 0.5,Padilla,Sonnanstine,,3:17,N,10511,1.44,-1,,2008
53,"Wednesday, May 28",TBR,H,TEX,W,5,3,,32-21,1,up 1.5,Garza,Gabbard,Wheeler,2:57,D,10927,1.45,1,,2008
54,"Thursday, May 29",TBR,H,CHW,L,1,5,,32-22,1,up 1.0,Danks,Jackson,,2:46,N,12636,1.46,-1,,2008
55,"Friday, May 30",TBR,H,CHW,W-wo,2,1,,33-22,1,up 1.0,Wheeler,Linebrink,,2:50,N,14679,1.46,1,,2008
56,"Saturday, May 31",TBR,H,CHW,W,2,0,,34-22,1,up 1.0,Kazmir,Vazquez,Balfour,2:46,N,36048,1.48,2,,2008
57,"Sunday, Jun 1",TBR,H,CHW,W-wo,4,3,10,35-22,1,up 1.0,Howell,Thornton,,2:41,D,24720,1.44,3,,2008
58,"Tuesday, Jun 3",TBR,A,BOS,L,4,7,,35-23,1,up 0.5,Masterson,Garza,Papelbon,2:54,N,37823,1.69,-1,,2008
59,"Wednesday, Jun 4",TBR,A,BOS,L,1,5,,35-24,2,0.5,Beckett,Jackson,,3:13,N,37474,1.71,-2,,2008
60,"Thursday, Jun 5",TBR,A,BOS,L,1,7,,35-25,2,1.5,Lester,Shields,,3:40,N,37639,1.71,-3,,2008
61,"Friday, Jun 6",TBR,A,TEX,W,12,4,,36-25,2,0.5,Kazmir,Padilla,,3:09,N,21783,1.52,1,,2008
62,"Saturday, Jun 7",TBR,A,TEX,W,5,4,,37-25,2,0.5,Howell,Benoit,Wheeler,3:07,N,28788,1.55,2,,2008
63,"Sunday, Jun 8",TBR,A,TEX,L,3,6,,37-26,2,1.5,Mathis,Garza,,3:12,D,20258,1.56,-1,,2008
64,"Monday, Jun 9",TBR,A,LAA,W,13,4,,38-26,2,1.0,Jackson,Saunders,,2:51,N,42019,1.52,1,,2008
