Gm,Date,Tm,H_A,Opp,Result,R,RA,Inn,Record,Rank,GB,Win,Loss,Save,Time,D.N,Attendance,cLI,Streak,Orig_Scheduled,Year
14,"Wednesday, Apr 19",NYM,H,ATL,L,1,2,,10-4,1,up 3.0,Hudson,Glavine,,1:59,D,40861,1.39,-2,,2006
15,"Thursday, Apr 20",NYM,A,SDP,W,7,2,,11-4,1,up 3.5,Sanchez,Linebrink,,2:53,N,28791,1.2,1,,2006
16,"Friday, Apr 21",NYM,A,SDP,L-wo,1,2,14,11-5,1,up 3.5,Sweeney,Bradford,,3:56,N,38541,1.22,-1,,2006
17,"Saturday, Apr 22",NYM,A,SDP,W,8,1,,12-5,1,up 4.0,Martinez,Young,,2:58,N,39389,1.17,1,,2006
18,"Sunday, Apr 23",NYM,A,SDP,L,4,7,,12-6,1,up 3.0,Hensley,Zambrano,Hoffman,3:04,D,34109,1.22,-1,,2006
19,"Monday, Apr 24",NYM,A,SFG,L,2,6,,12-7,1,up 3.0,Cain,Glavine,,2:25,N,36855,1.2,-2,,2006
20,"Tuesday, Apr 25",NYM,A,SFG,W,4,1,,13-7,1,up 4.0,Trachsel,Wright,Wagner,2:21,N,35775,1.19,1,,2006
21,"Wednesday, Apr 26",NYM,A,SFG,W,9,7,11,14-7,1,up 4.5,Oliver,Munter,,3:50,D,34454,1.23,2,,2006
22,"Friday, Apr 28",NYM,A,ATL,W,5,2,,15-7,1,up 6.0,Martinez,Smoltz,Wagner,2:39,N,45389,1.47,3,,2006
23,"Saturday, Apr 29",NYM,A,ATL,W,1,0,,16-7,1,up 7.0,Glavine,Thomson,Wagner,2:39,N,46387,1.43,4,,2006
24,"Sunday, Apr 30",NYM,A,ATL,L,5,8,,16-8,1,up 6.0,Davies,Trachsel,Reitsma,3:22,D,35245,1.4,-1,,2006
25,"Monday, May 1",NYM,H,WSN,W-wo,2,1,,17-8,1,up 6.0,Wagner,Majewski,,2:42,N,28310,1.35,1,,2006
26,"Tuesday, May 2",NYM,H,WSN,L,2,6,,17-9,1,up 5.0,O'Connor,Maine,,2:32,N,34046,1.28,-1,,2006
27,"Wednesday, May 3",NYM,H,PIT,W-wo,4,3,12,18-9,1,up 5.0,Bradford,Gonzalez,,3:36,N,33668,1.2,1,,2006
28,"Thursday, May 4",NYM,H,PIT,W,6,0,,19-9,1,up 5.0,Glavine,Maholm,,2:30,N,30756,1.17,2,,2006
29,"Friday, May 5",NYM,H,ATL,W-wo,8,7,14,20-9,1,up 5.0,Julio,Sosa,,4:47,N,47720,1.46,3,,2006
30,"Saturday, May 6",NYM,H,ATL,W,6,5,,21-9,1,up 5.0,Fortunato,Hudson,Julio,3:07,D,48369,1.37,4,,2006
31,"Sunday, May 7",NYM,H,ATL,L,3,13,,21-10,1,up 4.0,Smoltz,Lima,,3:04,D,48100,1.31,-1,,2006
32,"Tuesday, May 9",NYM,A,PHI,L-wo,4,5,,21-11,1,up 3.0,Gordon,Heilman,,2:40,N,33787,1.51,-2,,2006
33,"Wednesday, May 10",NYM,A,PHI,W,13,4,,22-11,1,up 4.0,Glavine,Lidle,,2:59,N,30269,1.57,1,,2006
34,"Thursday, May 11",NYM,A,PHI,L,0,2,5,22-12,1,up 3.0,Floyd,Trachsel,,1:37,N,28224,1.53,-1,,2006
35,"Friday, May 12",NYM,A,MIL,L,6,9,,22-13,1,up 2.0,Bush,Lima,Turnbow,3:03,N,26362,1.28,-2,,2006
36,"Saturday, May 13",NYM,A,MIL,W,9,8,,23-13,1,up 2.0,Bradford,Turnbow,Wagner,3:13,N,45150,1.27,1,,2006
37,"Sunday, May 14",NYM,A,MIL,L-wo,5,6,10,23-14,1,up 1.0,De La Rosa,Bradford,,3:23,D,28104,1.28,-1,,2006
38,"Tuesday, May 16",NYM,A,STL,W,8,3,,24-14,1,up 2.0,Glavine,Suppan,,3:07,N,39616,1.33,1,,2006
39,"Wednesday, May 17",NYM,A,STL,L,0,1,,24-15,1,up 2.0,Mulder,Trachsel,Isringhausen,2:32,N,40573,1.3,-1,,2006
40,"Thursday, May 18",NYM,A,STL,L,3,6,,24-16,1,up 2.0,Marquis,Lima,Isringhausen,2:41,D,41273,1.32,-2,,2006
41,"Friday, May 19",NYM,H,NYY,W-wo,7,6,,25-16,1,up 3.0,Wagner,Rivera,,3:07,N,56289,1.27,1,,2006
42,"Saturday, May 20",NYM,H,NYY,L,4,5,11,25-17,1,up 3.0,Rivera,Julio,,3:36,D,56185,1.23,-1,,2006
43,"Sunday, May 21",NYM,H,NYY,W,4,3,,26-17,1,up 3.0,Glavine,Small,Wagner,3:08,N,56205,1.22,1,,2006
44,"Tuesday, May 23",NYM,H,PHI,W-wo,9,8,16,27-17,1,up 4.0,Oliver,Madson,,5:22,N,28958,1.64,2,,2006
45,"Wednesday, May 24",NYM,H,PHI,W,5,4,,28-17,1,up 5.0,Feliciano,Cormier,Wagner,2:50,N,32094,1.63,3,,2006
46,"Thursday, May 25",NYM,H,PHI,L,3,5,,28-18,1,up 4.0,Myers,Feliciano,Gordon,2:58,D,51365,1.58,-1,,2006
47,"Friday, May 26",NYM,A,FLA,L,1,5,,28-19,1,up 3.5,Johnson,Martinez,,2:24,N,15338,1.3,-2,,2006
48,"Saturday, May 27",NYM,A,FLA,W,7,4,,29-19,1,up 3.5,Glavine,Willis,Wagner,2:58,D,13037,1.33,1,,2006
49,"Sunday, May 28",NYM,A,FLA,W,7,3,,30-19,1,up 3.5,Hernandez,Nolasco,,2:55,D,17488,1.3,2,,2006
50,"Monday, May 29",NYM,H,ARI,W-wo,8,7,,31-19,1,up 4.5,Sanchez,Valverde,,3:00,N,39826,1.36,3,,2006
51,"Tuesday, May 30",NYM,H,ARI,L,2,7,,31-20,1,up 4.0,Batista,Soler,,2:33,N,35448,1.31,-1,,2006
52,"Wednesday, May 31",NYM,H,ARI,W-wo,1,0,13,32-20,1,up 4.5,Sanchez,Grimsley,,3:19,N,37735,1.36,1,,2006
53,"Saturday, Jun 3 (1)",NYM,H,SFG,L,4,6,,32-21,1,up 5.5,Cain,Hernandez,Benitez,3:12,D,NA,1.33,-1,2006-06-02 (Rain),2006
54,"Saturday, Jun 3 (2)",NYM,H,SFG,W-wo,3,2,11,33-21,1,up 5.5,Sanchez,Wilson,,2:53,N,45576,1.34,1,,2006
55,"Sunday, Jun 4",NYM,H,SFG,L,6,7,12,33-22,1,up 4.5,Sanchez,Feliciano,Accardo,4:08,D,48791,1.25,-1,,2006
56,"Monday, Jun 5",NYM,A,LAD,W,4,1,,34-22,1,up 4.5,Soler,Tomko,Bradford,2:36,N,34420,1.35,1,,2006
57,"Tuesday, Jun 6",NYM,A,LAD,L,5,8,,34-23,1,up 3.5,Lowe,Martinez,Gagne,3:13,N,46347,1.34,-1,,2006
58,"Wednesday, Jun 7",NYM,A,LAD,W,9,7,,35-23,1,up 3.5,Glavine,Perez,Wagner,2:48,N,44230,1.38,1,,2006
59,"Thursday, Jun 8",NYM,A,ARI,W,7,1,,36-23,1,up 4.5,Hernandez,Vargas,,2:33,N,20845,1.37,2,,2006
60,"Friday, Jun 9",NYM,A,ARI,W,10,6,,37-23,1,up 5.5,Trachsel,Batista,,3:11,N,23671,1.28,3,,2006
61,"Saturday, Jun 10",NYM,A,ARI,W,5,0,,38-23,1,up 5.5,Soler,Webb,,2:14,N,33671,1.24,4,,2006
62,"Sunday, Jun 11",NYM,A,ARI,W,15,2,,39-23,1,up 6.5,Martinez,Ortiz,,3:24,D,28475,1.14,5,,2006
63,"Tuesday, Jun 13",NYM,A,PHI,W,9,7,,40-23,1,up 7.5,Bradford,Madson,Wagner,3:31,N,37964,1.28,6,,2006
64,"Wednesday, Jun 14",NYM,A,PHI,W,9,3,,41-23,1,up 8.5,Oliver,Myers,,2:49,N,38811,1.12,7,,2006
65,"Thursday, Jun 15",NYM,A,PHI,W,5,4,,42-23,1,up 9.5,Trachsel,Lidle,Wagner,2:59,D,45102,0.98,8,,2006
66,"Friday, Jun 16",NYM,H,BAL,L,3,6,,42-24,1,up 9.5,Bedard,Heilman,Ray,2:47,N,45967,0.63,-1,,2006
67,"Saturday, Jun 17",NYM,H,BAL,L,2,4,,42-25,1,up 9.5,Benson,Martinez,Ray,2:32,N,52320,0.69,-2,,2006
68,"Sunday, Jun 18",NYM,H,BAL,W,9,4,,43-25,1,up 9.5,Glavine,Loewen,,2:58,D,43393,0.74,1,,2006
69,"Monday, Jun 19",NYM,H,CIN,L,2,4,,43-26,1,up 8.5,Arroyo,Hernandez,,2:38,N,41874,0.7,-1,,2006
70,"Tuesday, Jun 20",NYM,H,CIN,W,9,2,,44-26,1,up 9.5,Trachsel,Ramirez,,2:34,N,38991,0.85,1,,2006
71,"Wednesday, Jun 21",NYM,H,CIN,L,5,6,,44-27,1,up 9.5,Standridge,Wagner,Coffey,2:59,N,49758,0.7,-1,,2006
72,"Thursday, Jun 22",NYM,H,CIN,W,6,2,,45-27,1,up10.0,Martinez,Milton,Bradford,2:44,D,46767,0.72,1,,2006
73,"Friday, Jun 23",NYM,A,TOR,W,6,1,,46-27,1,up11.0,Glavine,Janssen,,2:40,N,28507,0.56,2,,2006
74,"Saturday, Jun 24",NYM,A,TOR,L,4,7,,46-28,1,up11.0,Halladay,Hernandez,Ryan,2:40,D,31327,0.5,-1,,2006
75,"Sunday, Jun 25",NYM,A,TOR,W,7,4,,47-28,1,up11.5,Trachsel,Towers,Wagner,3:08,D,32277,0.51,1,,2006
76,"Tuesday, Jun 27",NYM,A,BOS,L,4,9,,47-29,1,up11.5,Lester,Soler,,3:13,N,36250,0.44,-1,,2006
77,"Wednesday, Jun 28",NYM,A,BOS,L,2,10,,47-30,1,up12.0,Beckett,Martinez,,2:50,N,36035,0.49,-2,,2006
78,"Thursday, Jun 29",NYM,A,BOS,L,2,4,,47-31,1,up11.0,Schilling,Heilman,Papelbon,2:46,N,36028,0.47,-3,,2006
79,"Friday, Jun 30",NYM,A,NYY,L,0,2,,47-32,1,up10.5,Villone,Hernandez,Rivera,2:30,N,55245,0.57,-4,,2006
80,"Saturday, Jul 1",NYM,A,NYY,W,8,3,,48-32,1,up11.5,Trachsel,Johnson,,3:06,D,55132,0.59,1,,2006
81,"Sunday, Jul 2",NYM,A,NYY,L,7,16,,48-33,1,up11.0,Villone,Soler,,3:27,N,55212,0.5,-1,,2006
82,"Monday, Jul 3",NYM,H,PIT,L,1,11,,48-34,1,up10.5,Maholm,Maine,,3:06,N,54111,0.58,-2,,2006
83,"Tuesday, Jul 4",NYM,H,PIT,W,7,6,,49-34,1,up10.5,Sanchez,Hernandez,Wagner,3:05,D,38487,0.66,1,,2006
84,"Wednesday, Jul 5",NYM,H,PIT,W,5,0,,50-34,1,up11.5,Hernandez,Wells,,2:26,N,40360,0.61,2,,2006
85,"Thursday, Jul 6",NYM,H,PIT,W,7,5,,51-34,1,up12.5,Trachsel,Gorzelanny,Wagner,3:03,N,39743,0.52,3,,2006
86,"Friday, Jul 7",NYM,H,FLA,L,3,7,,51-35,1,up12.5,Willis,Lima,,2:36,N,41276,0.5,-1,,2006
87,"Saturday, Jul 8 (1)",NYM,H,FLA,L,2,3,,51-36,1,up12.0,Johnson,Maine,Borowski,2:56,D,NA,0.59,-2,2006-04-08 (Rain),2006
88,"Saturday, Jul 8 (2)",NYM,H,FLA,W,17,3,,52-36,1,up12.0,Pelfrey,Nolasco,,2:59,D,41477,0.72,1,,2006
89,"Sunday, Jul 9",NYM,H,FLA,W,7,6,,53-36,1,up12.0,Feliciano,Kensing,Wagner,2:47,D,39829,0.62,2,,2006
90,"Friday, Jul 14",NYM,A,CHC,W,6,3,,54-36,1,up13.0,Trachsel,Maddux,,2:32,D,40782,0.42,3,,2006
91,"Saturday, Jul 15",NYM,A,CHC,L,2,9,,54-37,1,up12.0,Zambrano,Glavine,,3:02,D,41368,0.34,-1,,2006
92,"Sunday, Jul 16",NYM,A,CHC,W,13,7,,55-37,1,up12.0,Feliciano,Marshall,,3:29,N,40157,0.41,1,,2006
93,"Tuesday, Jul 18",NYM,A,CIN,W,8,3,,56-37,1,up11.5,Pelfrey,Milton,,3:00,N,27138,0.39,2,,2006
94,"Wednesday, Jul 19",NYM,A,CIN,L,4,7,,56-38,1,up11.5,Coffey,Sanchez,Guardado,2:53,N,26300,0.34,-1,,2006
95,"Thursday, Jul 20",NYM,A,CIN,W,4,2,10,57-38,1,up12.0,Feliciano,Majewski,Wagner,3:14,D,28729,0.4,1,,2006
96,"Friday, Jul 21",NYM,H,HOU,W,7,0,,58-38,1,up13.0,Maine,Buchholz,,2:14,N,46228,0.31,2,,2006
97,"Saturday, Jul 22",NYM,H,HOU,W,4,3,,59-38,1,up13.5,Hernandez,Backe,Wagner,2:45,D,46574,0.25,3,,2006
98,"Sunday, Jul 23",NYM,H,HOU,L,4,8,,59-39,1,up12.5,Oswalt,Pelfrey,,3:19,D,46375,0.2,-1,,2006
99,"Monday, Jul 24",NYM,H,CHC,L,7,8,,59-40,1,up11.5,Maddux,Trachsel,Dempster,3:09,N,45631,0.27,-2,,2006
100,"Tuesday, Jul 25",NYM,H,CHC,L,6,8,,59-41,1,up11.5,Zambrano,Glavine,Howry,2:45,N,47686,0.33,-3,,2006
101,"Wednesday, Jul 26",NYM,H,CHC,W-wo,1,0,10,60-41,1,up11.5,Heilman,Rusch,,3:25,D,40299,0.38,1,,2006
102,"Friday, Jul 28",NYM,A,ATL,W,6,4,,61-41,1,up12.5,Martinez,Ramirez,Wagner,2:47,N,53943,0.38,2,,2006
103,"Saturday, Jul 29",NYM,A,ATL,W,11,3,,62-41,1,up13.5,Hernandez,Hudson,,2:54,D,49047,0.3,3,,2006
104,"Sunday, Jul 30",NYM,A,ATL,W,10,6,,63-41,1,up13.5,Oliver,James,Wagner,3:37,D,40526,0.18,4,,2006
105,"Tuesday, Aug 1",NYM,A,FLA,L-wo,5,6,,63-42,1,up13.0,Herges,Wagner,,2:46,N,16641,0.13,-1,,2006
106,"Wednesday, Aug 2",NYM,A,FLA,W,6,5,,64-42,1,up13.0,Trachsel,Nolasco,Wagner,3:27,N,18239,0.16,1,,2006
107,"Thursday, Aug 3",NYM,A,FLA,L,1,4,,64-43,1,up12.0,Willis,Heilman,Borowski,2:28,N,24097,0.12,-1,,2006
108,"Friday, Aug 4",NYM,H,PHI,L,3,5,,64-44,1,up11.0,Madson,Oliver,Gordon,3:17,N,43209,0.17,-2,,2006
109,"Saturday, Aug 5",NYM,H,PHI,W,4,3,,65-44,1,up12.0,Glavine,Lieber,Wagner,2:11,D,44829,0.22,1,,2006
110,"Sunday, Aug 6",NYM,H,PHI,W,8,1,,66-44,1,up13.0,Maine,Mathieson,,2:33,N,39144,0.15,2,,2006
111,"Tuesday, Aug 8",NYM,H,SDP,W,3,2,,67-44,1,up13.5,Trachsel,Williams,Wagner,3:02,N,46167,0.08,3,,2006
112,"Wednesday, Aug 9",NYM,H,SDP,W,4,3,,68-44,1,up13.5,Martinez,Hensley,Wagner,2:39,N,49979,0.06,4,,2006
113,"Thursday, Aug 10",NYM,H,SDP,W,7,3,,69-44,1,up14.0,Hernandez,Brocail,,2:52,D,39649,0.04,5,,2006
114,"Friday, Aug 11",NYM,A,WSN,L,1,2,,69-45,1,up13.0,Traber,Glavine,Cordero,2:34,N,29414,0.03,-1,,2006
115,"Saturday, Aug 12",NYM,A,WSN,W,6,4,,70-45,1,up14.0,Feliciano,Schroder,Wagner,2:46,N,42507,0.04,1,,2006
116,"Sunday, Aug 13",NYM,A,WSN,W,3,1,,71-45,1,up15.0,Bradford,Rauch,Wagner,2:59,D,37732,0.02,2,,2006
117,"Monday, Aug 14",NYM,A,PHI,L,0,13,,71-46,1,up14.0,Hamels,Martinez,,2:35,N,36888,0.01,-1,,2006
118,"Tuesday, Aug 15",NYM,A,PHI,L,4,11,,71-47,1,up13.0,Wolf,Hernandez,,2:40,N,40283,0.02,-2,,2006
119,"Wednesday, Aug 16",NYM,A,PHI,L,0,3,,71-48,1,up12.0,Lieber,Glavine,,2:03,N,42156,0.03,-3,,2006
120,"Thursday, Aug 17",NYM,A,PHI,W,7,2,,72-48,1,up13.0,Maine,Mathieson,,2:50,D,45775,0.04,1,,2006
121,"Friday, Aug 18",NYM,H,COL,W,6,3,,73-48,1,up14.0,Trachsel,Kim,Wagner,2:43,N,35325,0.02,2,,2006
122,"Saturday, Aug 19",NYM,H,COL,W,7,4,,74-48,1,up14.0,Heilman,Francis,Wagner,2:49,N,55085,0.01,3,,2006
123,"Sunday, Aug 20",NYM,H,COL,W,2,0,,75-48,1,up14.0,Hernandez,Jennings,Wagner,2:33,D,40654,0.01,4,,2006
124,"Tuesday, Aug 22",NYM,H,STL,W-wo,8,7,,76-48,1,up13.5,Heilman,Isringhausen,,2:36,N,49661,0.01,5,,2006
125,"Wednesday, Aug 23",NYM,H,STL,W,10,8,,77-48,1,up13.5,Trachsel,Mulder,Wagner,3:21,N,49329,0,6,,2006
126,"Thursday, Aug 24",NYM,H,STL,W,6,2,,78-48,1,up14.5,Williams,Marquis,,2:34,N,45497,0,7,,2006
127,"Friday, Aug 25",NYM,H,PHI,L,3,4,,78-49,1,up13.5,Wolf,Bannister,Madson,2:42,N,41707,0,-1,,2006
128,"Saturday, Aug 26",NYM,H,PHI,W,11,5,,79-49,1,up14.5,Feliciano,White,,2:26,N,47019,0,1,,2006
129,"Monday, Aug 28",NYM,H,PHI,W,8,3,,80-49,1,up15.5,Maine,Moyer,,2:34,D,45868,0,2,2006-08-27 (Rain),2006
130,"Tuesday, Aug 29",NYM,A,COL,W,10,5,,81-49,1,up15.5,Trachsel,Kim,,3:21,N,23454,0,3,,2006
131,"Wednesday, Aug 30",NYM,A,COL,W,11,3,,82-49,1,up15.5,Williams,Fogg,,2:37,N,22945,0,4,,2006
132,"Thursday, Aug 31",NYM,A,COL,L,4,8,,82-50,1,up15.5,Francis,Perez,,3:02,N,23273,0,-1,,2006
133,"Friday, Sep 1",NYM,A,HOU,W,8,7,,83-50,1,up16.0,Mota,Springer,Wagner,3:03,N,35548,0,1,,2006
134,"Saturday, Sep 2",NYM,A,HOU,W,4,2,,84-50,1,up16.5,Maine,Hirsh,Wagner,2:46,N,43218,0,2,,2006
135,"Sunday, Sep 3",NYM,A,HOU,L,1,2,,84-51,1,up16.0,Oswalt,Hernandez,Lidge,2:43,D,43018,0,-1,,2006
136,"Monday, Sep 4",NYM,H,ATL,L,0,5,,84-52,1,up15.0,James,Trachsel,,2:30,N,42428,0,-2,,2006
137,"Wednesday, Sep 6 (1)",NYM,H,ATL,W,4,1,,85-52,1,up16.5,Williams,Smoltz,Wagner,2:24,D,NA,0,1,2006-09-05 (Rain),2006
138,"Wednesday, Sep 6 (2)",NYM,H,ATL,W,8,0,,86-52,1,up16.5,Perez,Davies,,2:30,D,40536,0,2,,2006
139,"Thursday, Sep 7",NYM,H,LAD,W,7,0,,87-52,1,up16.5,Glavine,Penny,,2:41,N,48583,0,3,,2006
140,"Friday, Sep 8",NYM,H,LAD,L,0,5,,87-53,1,up15.5,Kuo,Maine,,2:26,N,52077,0,-1,,2006
141,"Saturday, Sep 9",NYM,H,LAD,W,3,2,,88-53,1,up16.5,Hernandez,Maddux,Wagner,2:25,D,47062,0,1,,2006
142,"Sunday, Sep 10",NYM,H,LAD,L,1,9,,88-54,1,up16.5,Stults,Trachsel,,2:50,D,48760,0,-1,,2006
143,"Monday, Sep 11",NYM,A,FLA,L,5,16,,88-55,1,up15.5,Sanchez,Williams,,2:42,N,13725,0,-2,,2006
144,"Tuesday, Sep 12",NYM,A,FLA,W,6,4,,89-55,1,up16.5,Mota,Resop,Wagner,3:31,N,15163,0,1,,2006
145,"Wednesday, Sep 13",NYM,A,FLA,W,7,4,11,90-55,1,up16.0,Heilman,Herges,Wagner,3:28,N,20225,0,2,,2006
146,"Friday, Sep 15",NYM,A,PIT,L,3,5,,90-56,1,up15.5,Maholm,Martinez,Torres,2:31,N,24410,0,-1,,2006
147,"Saturday, Sep 16",NYM,A,PIT,L-wo,2,3,,90-57,1,up14.5,Capps,Heilman,,2:53,N,37623,0,-2,,2006
148,"Sunday, Sep 17",NYM,A,PIT,L,0,3,,90-58,1,up13.5,Duke,Maine,Torres,2:31,D,34866,0,-3,,2006
149,"Monday, Sep 18",NYM,H,FLA,W,4,0,,91-58,1,up14.5,Trachsel,Moehler,,2:29,N,46729,0,1,,2006
150,"Tuesday, Sep 19",NYM,H,FLA,W,3,2,,92-58,1,up14.5,Glavine,Resop,Wagner,2:25,N,42407,0,2,,2006
151,"Wednesday, Sep 20",NYM,H,FLA,L,3,6,,92-59,1,up13.5,Willis,Perez,Borowski,3:04,N,37911,0,-1,,2006
152,"Thursday, Sep 21",NYM,H,FLA,L,2,5,,92-60,1,up13.0,Sanchez,Martinez,Borowski,2:35,N,44966,0,-2,,2006
153,"Friday, Sep 22",NYM,H,WSN,L,2,3,,92-61,1,up12.0,Astacio,Hernandez,Cordero,2:51,N,42788,0,-3,,2006
154,"Saturday, Sep 23",NYM,H,WSN,W,12,6,,93-61,1,up12.0,Maine,O'Connor,,3:14,D,45247,0,1,,2006
155,"Sunday, Sep 24",NYM,H,WSN,L,1,5,,93-62,1,up11.0,Armas,Trachsel,,3:15,D,44543,0,-1,,2006
156,"Monday, Sep 25",NYM,H,WSN,L,3,7,,93-63,1,up11.0,Perez,Glavine,,2:59,N,34027,0,-2,,2006
157,"Tuesday, Sep 26",NYM,A,ATL,L,0,12,,93-64,1,up11.0,Smoltz,Perez,,2:28,N,22607,0,-3,,2006
158,"Wednesday, Sep 27",NYM,A,ATL,L,1,13,,93-65,1,up10.0,Hudson,Martinez,,2:40,N,23177,0,-4,,2006
159,"Thursday, Sep 28",NYM,A,ATL,W,7,4,,94-65,1,up11.0,Hernandez,Davies,,3:16,N,22944,0,1,,2006
160,"Friday, Sep 29",NYM,A,WSN,W,4,3,,95-65,1,up11.0,Feliciano,Rauch,Wagner,3:02,N,27805,0,2,,2006
161,"Saturday, Sep 30",NYM,A,WSN,W,13,0,,96-65,1,up11.0,Glavine,Perez,,2:42,N,30449,0,3,,2006
162,"Sunday, Oct 1",NYM,A,WSN,W,6,2,,97-65,1,up12.0,Mota,Ortiz,,2:54,D,29044,0,4,,2006
1,"Sunday, Apr 1",NYM,A,STL,W,6,1,,1-0,1,up 0.5,Glavine,Carpenter,,2:38,N,45429,0.95,1,,2007
2,"Tuesday, Apr 3",NYM,A,STL,W,4,1,,2-0,1,Tied,Hernandez,Wells,Wagner,3:02,N,45440,1,2,,2007
3,"Wednesday, Apr 4",NYM,A,STL,W,10,0,,3-0,1,up 0.5,Maine,Looper,,2:38,N,45423,1.07,3,,2007
4,"Friday, Apr 6",NYM,A,ATL,W,11,1,,4-0,1,up 1.0,Perez,Redman,,2:59,N,51014,1.27,4,,2007
5,"Saturday, Apr 7",NYM,A,ATL,L,3,5,,4-1,1,Tied,Smoltz,Glavine,Wickman,3:13,D,43156,1.33,-1,,2007
6,"Sunday, Apr 8",NYM,A,ATL,L,2,3,,4-2,2,1.0,Soriano,Heilman,Wickman,2:59,D,24832,1.29,-2,,2007
7,"Monday, Apr 9",NYM,H,PHI,W,11,5,,5-2,2,0.5,Feliciano,Geary,,3:19,D,56227,1.19,1,,2007
8,"Wednesday, Apr 11",NYM,H,PHI,L,2,5,,5-3,2,2.0,Eaton,Perez,Gordon,3:05,N,41927,1.19,-1,,2007
9,"Thursday, Apr 12",NYM,H,PHI,W,5,3,,6-3,2,1.0,Glavine,Moyer,Wagner,2:50,N,33355,1.14,1,,2007
10,"Friday, Apr 13",NYM,H,WSN,W,3,2,,7-3,1,Tied,Heilman,Wagner,Wagner,2:47,N,47311,1.18,2,,2007
11,"Saturday, Apr 14",NYM,H,WSN,L,2,6,,7-4,2,0.5,Hill,Hernandez,,2:44,D,53560,1.22,-1,,2007
12,"Tuesday, Apr 17",NYM,A,PHI,W,8,1,,8-4,2,0.5,Glavine,Garcia,,3:29,N,27058,1.24,1,,2007
13,"Wednesday, Apr 18",NYM,A,FLA,W,9,2,,9-4,2,0.5,Maine,Willis,,2:34,N,17219,1.3,2,,2007
14,"Thursday, Apr 19",NYM,A,FLA,W,11,3,,10-4,1,up 0.5,Hernandez,van den Hurk,,3:01,N,18115,1.34,3,,2007
15,"Friday, Apr 20",NYM,H,ATL,L,3,7,,10-5,2,0.5,Hudson,Pelfrey,,2:55,N,47547,1.42,-1,,2007
16,"Saturday, Apr 21",NYM,H,ATL,W,7,2,,11-5,1,up 0.5,Perez,James,,2:48,D,55143,1.47,1,,2007
17,"Sunday, Apr 22",NYM,H,ATL,L,6,9,,11-6,2,0.5,Yates,Heilman,Wickman,3:21,D,55671,1.48,-1,,2007
18,"Monday, Apr 23",NYM,H,COL,W,6,1,,12-6,1,up 0.5,Maine,Buchholz,,2:34,N,32154,1.18,1,,2007
19,"Tuesday, Apr 24",NYM,H,COL,W-wo,2,1,12,13-6,1,up 0.5,Smith,Speier,,3:26,N,38500,1.22,2,,2007
20,"Wednesday, Apr 25",NYM,H,COL,L,5,11,,13-7,1,up 0.5,Fogg,Pelfrey,,2:34,D,33522,1.23,-1,,2007
21,"Friday, Apr 27",NYM,A,WSN,L,3,4,,13-8,2,0.5,Chico,Perez,Cordero,2:47,N,21662,1.24,-2,,2007
22,"Saturday, Apr 28",NYM,A,WSN,W,6,2,12,14-8,2,0.5,Sele,Rivera,,3:59,N,29292,1.31,1,,2007
23,"Sunday, Apr 29",NYM,A,WSN,W,1,0,,15-8,1,up 0.5,Maine,Bergmann,Wagner,2:41,D,27361,1.28,2,,2007
24,"Monday, Apr 30",NYM,H,FLA,L,6,9,,15-9,2,0.5,Olsen,Park,Owens,2:53,N,39383,1.4,-1,,2007
25,"Tuesday, May 1",NYM,H,FLA,L,2,5,,15-10,2,0.5,Nolasco,Pelfrey,Owens,2:39,N,48458,1.38,-2,,2007
26,"Wednesday, May 2",NYM,H,FLA,W,6,3,,16-10,2,0.5,Perez,Sanchez,Wagner,2:56,D,25236,1.38,1,,2007
27,"Thursday, May 3",NYM,A,ARI,W,9,4,,17-10,1,Tied,Heilman,Valverde,,2:54,N,19710,1.27,2,,2007
28,"Friday, May 4",NYM,A,ARI,W,5,3,,18-10,1,Tied,Maine,Johnson,Wagner,2:28,N,26268,1.3,3,,2007
29,"Saturday, May 5",NYM,A,ARI,W,6,2,,19-10,1,up 1.0,Sosa,Webb,,2:44,N,30339,1.3,4,,2007
30,"Sunday, May 6",NYM,A,ARI,L,1,3,,19-11,1,Tied,Hernández,Pelfrey,Valverde,2:45,D,35363,1.3,-1,,2007
31,"Monday, May 7",NYM,A,SFG,L,4,9,,19-12,1,Tied,Zito,Perez,,2:42,N,37365,1.3,-2,,2007
32,"Tuesday, May 8",NYM,A,SFG,W,4,1,,20-12,1,Tied,Glavine,Cain,Wagner,2:23,N,39455,1.28,1,,2007
33,"Wednesday, May 9",NYM,A,SFG,W,5,3,,21-12,1,Tied,Heilman,Benitez,Wagner,2:45,D,41832,1.32,2,,2007
34,"Friday, May 11",NYM,H,MIL,W,5,4,,22-12,2,0.5,Sosa,Suppan,Wagner,2:18,N,40126,1.33,3,,2007
35,"Saturday, May 12",NYM,H,MIL,L,3,12,,22-13,2,1.5,Sheets,Pelfrey,,2:49,D,50193,1.34,-1,,2007
36,"Sunday, May 13",NYM,H,MIL,W,9,1,,23-13,2,0.5,Perez,Capuano,,2:30,D,51427,1.34,1,,2007
37,"Monday, May 14",NYM,H,CHC,W-wo,5,4,,24-13,1,up 0.5,Heilman,Wuertz,,2:59,N,34033,1.32,2,,2007
38,"Tuesday, May 15",NYM,H,CHC,L,1,10,,24-14,2,0.5,Zambrano,Maine,,2:45,N,37487,1.3,-1,,2007
